document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,term_localName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherGeography-2009-04-24,higherGeography-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/dwcore/version/HigherGeography-2007-04-17,,,Higher Geography,A list (concatenated and separated) of geographic names less specific than the information captured in the locality term.,"Example: ""South America; Argentina; Patagonia; Parque Nacional Nahuel Huapi; Neuquén; Los Lagos"" with accompanying values ""South America"" in Continent, ""Argentina"" in Country, ""Neuquén"" in StateProvince, and Los Lagos in County.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Gathering/LocalityText or DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName},http://purl.org/dc/terms/Location,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,higherGeography
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherGeography-2014-10-23,higherGeography-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/higherGeography-2009-04-24,,,Higher Geography,A list (concatenated and separated) of geographic names less specific than the information captured in the locality term.,"The recommended best practice is to separate the values with a vertical bar (' | '), with terms in order from least specific to most specific. Examples: ""North Atlantic Ocean"", ""South America | Argentina | Patagonia | Parque Nacional Nahuel Huapi | Neuquén | Los Lagos"" with accompanying values ""South America"" in Continent, ""Argentina"" in Country, ""Neuquén"" in StateProvince, and ""Los Lagos"" in County.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Gathering/LocalityText or DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName},http://purl.org/dc/terms/Location,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,higherGeography
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherGeographyID-2009-04-24,higherGeographyID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Higher Geography ID,An identifier for the geographic region within which the Location occurred. Recommended best practice is to use an persistent identifier from a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"Example: ""TGN: 1002002"" for Prov. Tierra del Fuego, Argentina",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://purl.org/dc/terms/Location,,higherGeographyID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/HigherTaxon-2009-01-21,HigherTaxon-2009-01-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-21,deprecated,,,,Higher Taxon,A list (concatenated and separated) of the names for the taxonomic ranks less specific than the ScientificName.,"Example: ""Animalia, Chordata, Vertebrata, Mammalia, Theria, Eutheria, Rodentia, Hystricognatha, Hystricognathi, Ctenomyidae, Ctenomyini, Ctenomys"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName,http://rs-test.tdwg.org/dwc/terms/Taxon,,HigherTaxon
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherTaxonconceptID-2009-04-24,higherTaxonconceptID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Higher Taxon Concept ID,A unique identifier for the taxon concept less specific than that given in the taxonConceptID.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,higherTaxonconceptID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/HigherTaxonID-2009-01-21,HigherTaxonID-2009-01-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-21,deprecated,,,,Higher Taxon ID,A global unique identifier for the parent to the taxon.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,HigherTaxonID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherTaxonName-2009-04-24,higherTaxonName-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/dwcore/version/HigherTaxon-2007-04-17,,,Higher Taxon Name,A list (concatenated and separated) of the names for the taxonomic ranks less specific than that given in the scientificName.,"Example: ""Animalia; Chordata; Vertebrata; Mammalia; Theria; Eutheria; Rodentia; Hystricognatha; Hystricognathi; Ctenomyidae; Ctenomyini; Ctenomys""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName,http://rs-test.tdwg.org/dwc/terms/Taxon,,higherTaxonName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/higherTaxonNameID-2009-04-24,higherTaxonNameID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/HigherTaxonID-2009-01-21,,,Higher Taxon Name ID,A unique identifier for the name of the next higher rank than the scientificName in a taxonomic classification. See higherTaxonName.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,higherTaxonNameID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/highestBiostratigraphicZone-2009-04-24,highestBiostratigraphicZone-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/HighestBiostratigraphicZone-2005-07-03,,,Highest Biostratigraphic Zone,The full name of the highest possible geological biostratigraphic zone of the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/GeologicalContext,,highestBiostratigraphicZone
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/HumanObservation-2014-10-23,HumanObservation-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/dwctype/version/HumanObservation-2011-10-16,,,Human Observation,An output of a human observation process.,,http://www.w3.org/2000/01/rdf-schema#Class,RecordBasisEnum/HumanObservation,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,HumanObservation
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Identification-2008-11-19,Identification-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,superseded,,,,Identification,The category of information pertaining to taxonomic determinations (the assignment of a scientific name).,,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Identifications/Identification,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Identification
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Identification-2014-10-23,Identification-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/Identification-2008-11-19,,,Identification,"A taxonomic determination (e.g., the assignment to a taxon).",Example: A subspecies determination of an organism.,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Identifications/Identification,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Identification
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationAttributes-2009-04-24,identificationAttributes-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Identification Attributes,"A list (concatenated and separated) of additional measurements, facts, characteristics, or assertions about the Identification.","Example: ""natureOfID=expert identification; identificationEvidence=cytochrome B sequence""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Identification,,identificationAttributes
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationID-2009-04-24,identificationID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Identification ID,An identifier for the Identification (the body of information associated with the assignment of a scientific name). May be a global unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Identification,,identificationID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationQualifier-2009-04-24,identificationQualifier-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/IdentificationQualifier-2007-04-17,,,Identification Qualifier,"A brief phrase or a standard term (""cf."", ""aff."") to express the determiner's doubts about the Identification.","Examples: 1) For the determination ""Quercus aff. agrifolia var. oxyadenia"", identificationQualifier would be ""aff. agrifolia var. oxyadenia"" with accompanying values ""Quercus"" in genus, ""agrifolia"" in specificEpithet, ""oxyadenia"" in infraspecificEpithet, and ""var."" in rank. 2) For the determination ""Quercus agrifolia cf. var. oxyadenia"", identificationQualifier would be ""cf. var. oxyadenia "" with accompanying values ""Quercus"" in genus, ""agrifolia"" in specificEpithet, ""oxyadenia"" in infraspecificEpithet, and ""var."" in rank.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/IdentificationQualifier,http://rs-test.tdwg.org/dwc/terms/Identification,,identificationQualifier
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationReferences-2009-04-24,identificationReferences-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,Identification References,"A list (concatenated and separated) of references (publication, global unique identifier, URI) used in the Identification.","Example: ""Aves del Noroeste Patagonico. Christie et al. 2004.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/References,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,identificationReferences
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationReferences-2014-10-23,identificationReferences-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/identificationReferences-2009-04-24,,,Identification References,"A list (concatenated and separated) of references (publication, global unique identifier, URI) used in the Identification.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Aves del Noroeste Patagonico. Christie et al. 2004."", ""Stebbins, R. Field Guide to Western Reptiles and Amphibians. 3rd Edition. 2003. | Irschick, D.J. and Shaffer, H.B. (1997). ''The polytypic species revisited: Morphological differentiation among tiger salamanders (Ambystoma tigrinum) (Amphibia: Caudata).'' Herpetologica, 53(1), 30-49."".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/References,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,identificationReferences
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationRemarks-2009-04-24,identificationRemarks-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Identification Remarks,Comments or notes about the Identification.,"Example: ""Distinguished between Anthus correndera and Anthus hellmayri based on the comparative lengths of the uñas.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Notes,http://rs-test.tdwg.org/dwc/terms/Identification,,identificationRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identificationVerificationStatus-2011-10-16,identificationVerificationStatus-2011-10-16,http://rs-test.tdwg.org/dwc/terms/version/,2011-10-16,recommended,,,,Identification Verification Status,A categorical indicator of the extent to which the taxonomic identification has been verified to be correct. Recommended best practice is to use a controlled vocabulary such as that used in HISPID/ABCD.,"Examples: ""0"", ""4""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2011-10-16_10,identificationVerificationStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identifiedBy-2009-04-24,identifiedBy-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/curatorial/version/IdentifiedBy-2007-04-17,,,Identified By,"A list (concatenated and separated) of names of people, groups, or organizations who assigned the scientificName.","Example: ""James L. Patton"", ""Theodore Pappenfuss; Robert Macey""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Identifiers/IdentifiersText,http://rs-test.tdwg.org/dwc/terms/Identification,,identifiedBy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identifiedBy-2009-08-24,identifiedBy-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,superseded,http://rs-test.tdwg.org/dwc/terms/version/identifiedBy-2009-04-24,,,Identified By,"A list (concatenated and separated) of names of people, groups, or organizations who assigned the Taxon to the subject.","Examples: ""James L. Patton"", ""Theodore Pappenfuss; Robert Macey""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Identifiers/IdentifiersText,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,identifiedBy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/identifiedBy-2014-10-23,identifiedBy-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/identifiedBy-2009-08-24,,,Identified By,"A list (concatenated and separated) of names of people, groups, or organizations who assigned the Taxon to the subject.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""James L. Patton"", ""Theodore Pappenfuss | Robert Macey"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Identifiers/IdentifiersText,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,identifiedBy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/individualCount-2009-04-24,individualCount-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/curatorial/version/IndividualCount-2007-04-17,,,Individual Count,The number of individuals represented present at the time of the Occurrence.,"Examples: ""1"", ""25""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/LowerValue,http://rs-test.tdwg.org/dwc/terms/Occurrence,,individualCount
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/individualID-2009-04-24,individualID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Individual ID,An identifier for an individual or named group of individual organisms represented in the Occurrence. Meant to accommodate resampling of the same individual or group for monitoring purposes. May be a global unique identifier or an identifier specific to a data set.,"Examples: ""U.amer. 44"", ""Smedley"", ""Orca J 23""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/NameAtomised/Zoological/NamedIndividual or DataSets/DataSet/Units/Unit/ObservationUnit/ObservationUnitIdentifiers/ObservationUnitIdentifier or DataSets/DataSet/Units/Unit/SpecimenUnit/Accessions/AccessionNumber,http://rs-test.tdwg.org/dwc/terms/Occurrence,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,individualID
