version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2009-04-24,previousIdentifications-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/terms/version/PreviousIdentifications-2008-11-19,,,previousIdentifications,http://rs.tdwg.org/dwc/terms/,,,,,,,Previous Identifications,A list (concatenated and separated) of previous assignments of names to the subject.,"Example: ""Anthus sp., field ID by G. Iglesias; Anthus correndera, expert ID by C. Cicero 2009-02-12 based on morphology""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification with PreferredFlag = false,http://rs.tdwg.org/dwc/terms/Identification,,http://rs.tdwg.org/dwc/terms/previousIdentifications-2009-04-24,2008-11-19,2009-04-24,superseded,http://rs.tdwg.org/dwc/terms/PreviousIdentifications-2008-11-19,,
http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2009-05-18,previousIdentifications-2009-05-18,http://rs.tdwg.org/dwc/terms/version/,2009-05-18,superseded,http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2009-04-24,,,previousIdentifications,http://rs.tdwg.org/dwc/terms/,,,,,,,Previous Identifications,A list (concatenated and separated) of previous assignments of names to the Occurrence.,"Example: ""Anthus sp., field ID by G. Iglesias; Anthus correndera, expert ID by C. Cicero 2009-02-12 based on morphology""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification with PreferredFlag = false,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/previousIdentifications-2009-05-18,2008-11-19,2009-05-18,superseded,http://rs.tdwg.org/dwc/terms/previousIdentifications-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2014-10-23,previousIdentifications-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/previousIdentifications-2009-05-18,,,previousIdentifications,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/terms/PreviousIdentifications,,,Previous Identifications,A list (concatenated and separated) of previous assignments of names to the Organism.,"The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Chalepidae"", ""Pinus abies"", ""Anthus sp., field ID by G. Iglesias | Anthus correndera, expert ID by C. Cicero 2009-02-12 based on morphology"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification with PreferredFlag = false,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/previousIdentifications-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/previousIdentifications-2009-05-18,,
http://rs.tdwg.org/dwc/terms/version/recordedBy-2009-04-24,recordedBy-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/version/Collector-2007-04-17,,,recordedBy,http://rs.tdwg.org/dwc/terms/,,,,,,,Recorded By,"A list (concatenated and separated) of names of people, groups, or organizations responsible for recording the original Occurrence. The primary collector or observer, especially one who applies a personal identifier (recordNumber), should be listed first.","Example: ""Oliver P. Pearson; Anita K. Pearson"" where the value in recordNumber ""OPP 7101"" corresponds to the number for the specimen in the field catalog (collector number) of Oliver P. Pearson.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,DataSets/DataSet/Units/Unit/Gathering/GatheringAgents/GatheringAgentsText,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/recordedBy-2009-04-24,2008-11-19,2014-10-23,superseded,http://rs.tdwg.org/dwc/dwcore/Collector-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/recordedBy-2014-10-23,recordedBy-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/recordedBy-2009-04-24,,,recordedBy,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/dwcore/Collector,,,Recorded By,"A list (concatenated and separated) of names of people, groups, or organizations responsible for recording the original Occurrence. The primary collector or observer, especially one who applies a personal identifier (recordNumber), should be listed first.","The recommended best practice is to separate the values with a vertical bar (' | '). The primary collector or observer, especially one who applies a personal identifier (recordNumber), should be listed first. Examples: ""José E. Crespo"", ""Oliver P. Pearson | Anita K. Pearson"" where the value in recordNumber ""OPP 7101"" corresponds to the number for the specimen in the field catalog (collector number) of Oliver P. Pearson.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,DataSets/DataSet/Units/Unit/Gathering/GatheringAgents/GatheringAgentsText,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/recordedBy-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/recordedBy-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/recordNumber-2009-04-24,recordNumber-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/curatorial/version/CollectorNumber-2007-04-17,,,recordNumber,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/curatorial/CollectorNumber,,,Record Number,"An identifier given to the Occurrence at the time it was recorded. Often serves as a link between field notes and an Occurrence record, such as a specimen collector's number.","Example: ""OPP 7101""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/CollectorsFieldNumber,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/recordNumber-2009-04-24,2008-11-19,2009-05-18,recommended,http://rs.tdwg.org/dwc/curatorial/CollectorNumber-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/RelatedBasisOfRecord-2008-11-19,RelatedBasisOfRecord-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,RelatedBasisOfRecord,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-01-26,true,,,,Related Basis of Record,The nature of the related resource. Recommended best practice is to use the same controlled vocabulary as for basisOfRecord.,"Example: ""PreservedSpecimen""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/RelatedBasisOfRecord-2008-11-19,2008-11-19,2009-01-26,deprecated,,,
http://rs.tdwg.org/dwc/terms/version/relatedResourceID-2009-04-24,relatedResourceID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,relatedResourceID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Related Resource ID,"An identifier for a related resource (the object, rather than the subject of the relationship).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relatedResourceID-2009-04-24,2008-11-19,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/relatedResourceType-2009-04-24,relatedResourceType-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,relatedResourceType,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-10-09,true,,,,Related Resource Type,The type of the related resource. Recommended best practice is to use a controlled vocabulary.,"Examples: ""StillImage"", ""MovingImage"", ""Sound"", PhysicalObject"", ""PreservedSpecimen"", FossilSpecimen"", LivingSpecimen"", ""HumanObservation"", ""MachineObservation"", ""Location"", ""Taxonomy"", ""NomeclaturalChecklist"", ""Publication""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relatedResourceType-2009-04-24,2008-11-19,2009-04-24,deprecated,,,
http://rs.tdwg.org/dwc/terms/version/relationshipAccordingTo-2009-04-24,relationshipAccordingTo-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,relationshipAccordingTo,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Relationship According To,"The source (person, organization, publication, reference) establishing the relationship between the two resources.","Example: ""Julie Woodruff""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relationshipAccordingTo-2009-04-24,2009-04-24,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/relationshipEstablishedDate-2009-04-24,relationshipEstablishedDate-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,relationshipEstablishedDate,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Relationship Established Date,"The date-time on which the relationship between the two resources was established. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relationshipEstablishedDate-2009-04-24,2009-04-24,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/relationshipOfResource-2009-04-24,relationshipOfResource-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,relationshipOfResource,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Relationship Of Resource,The relationship of the resource identified by relatedResourceID to the subject (optionally identified by the resourceID). Recommended best practice is to use a controlled vocabulary.,"Examples: ""duplicate of"", ""mother of"", ""endoparasite of"", ""host to"", ""sibling of"", ""valid synonym of"", ""located within""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociationType,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relationshipOfResource-2009-04-24,2008-11-19,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/relationshipRemarks-2009-04-24,relationshipRemarks-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,relationshipRemarks,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Relationship Remarks,Comments or notes about the relationship between the two resources.,"Examples: ""mother and offspring collected from the same nest"", ""pollinator captured in the act""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/Comments,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/relationshipRemarks-2009-04-24,2008-11-19,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/reproductiveCondition-2009-04-24,reproductiveCondition-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,reproductiveCondition,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Reproductive Condition,The reproductive condition of the biological individual(s) represented in the Occurrence. Recommended best practice is to use a controlled vocabulary.,"Examples"" ""non-reproductive"", ""pregnant"", ""in bloom"", ""fruit-bearing""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/reproductiveCondition-2009-04-24,2008-11-19,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/resourceID-2009-04-24,resourceID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,resourceID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Resource ID,An identifier for the resource that is the subject of the relationship.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/resourceID-2009-04-24,2009-04-24,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/ResourceRelationship-2009-01-21,ResourceRelationship-2009-01-21,http://rs.tdwg.org/dwc/terms/version/,2009-01-21,superseded,,,,ResourceRelationship,http://rs.tdwg.org/dwc/terms/,,,,,,,Resource Relationship,"The category of information pertaining to relationships between resources (instances of data records, such as Occurrences, Taxa, Locations, Events).","Resources can be thought of as identifiable records and may include, but need not be limited to Occurrences, Locations, Events, Identifications, or Taxon records.",http://www.w3.org/2000/01/rdf-schema#Class,,DataSets/DataSet/Units/Unit/Associations,,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,http://rs.tdwg.org/dwc/terms/ResourceRelationship-2009-01-21,2008-11-19,2014-10-23,superseded,,,
http://rs.tdwg.org/dwc/terms/version/ResourceRelationship-2014-10-23,ResourceRelationship-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/ResourceRelationship-2009-01-21,,,ResourceRelationship,http://rs.tdwg.org/dwc/terms/,2009-01-21,2014-10-23,,,,,Resource Relationship,A relationship of one rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource) to another.,"Resources can be thought of as identifiable records or instances of classes and may include, but need not be limited to Occurrences, Organisms, MaterialSamples, Events, Locations, GeologicalContexts, Identifications, or Taxa. Example: An instance of an Organism is the mother of another instance of an Organism.",http://www.w3.org/2000/01/rdf-schema#Class,,DataSets/DataSet/Units/Unit/Associations,,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,http://rs.tdwg.org/dwc/terms/ResourceRelationship-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/ResourceRelationship-2009-01-21,,
http://rs.tdwg.org/dwc/terms/version/resourceRelationshipID-2009-04-24,resourceRelationshipID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,resourceRelationshipID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Resource Relationship ID,"An identifier for an instance of relationship between one resource (the subject) and another (relatedResource, the object).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,not in ABCD,http://rs.tdwg.org/dwc/terms/ResourceRelationship,,http://rs.tdwg.org/dwc/terms/resourceRelationshipID-2009-04-24,2009-01-26,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/Sample-2008-11-19,Sample-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample,"Container class for information about the results of a sampling event (specimen, observation, etc.)",,http://www.w3.org/2000/01/rdf-schema#Class,,DataSets/DataSet/Units/Unit,,,http://rs.tdwg.org/dwc/terms/Sample-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttribute-2008-11-19,SampleAttribute-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SampleAttribute,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample Attribute,Container class for information about attributes related to a given sample.,,http://www.w3.org/2000/01/rdf-schema#Class,,Datasets/Dataset/Units/Unit/MeasurementsOrFacts,,,http://rs.tdwg.org/dwc/terms/SampleAttribute-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeAccuracy-2009-01-18,SampleAttributeAccuracy-2009-01-18,http://rs.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,,,,SampleAttributeAccuracy,http://rs.tdwg.org/dwc/terms/,2009-01-18,2009-04-29,true,,,,Sample Attribute Accuracy,The description of the error associated with the SampleAttributeValue.,"Example: ""0.01"", ""normal distribution with variation of 2 m""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accuracy,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeAccuracy-2009-01-18,2009-01-18,2009-01-18,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeDeterminedBy-2009-01-23,SampleAttributeDeterminedBy-2009-01-23,http://rs.tdwg.org/dwc/terms/version/,2009-01-23,deprecated,,,,SampleAttributeDeterminedBy,http://rs.tdwg.org/dwc/terms/,2009-01-23,2009-04-29,true,,,,Sample Attribute Determined By,The agent responsible for having determined the value of the measurement or characteristic of the sample.,"Example: ""Javier de la Torre""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeDeterminedBy-2009-01-23,2009-01-23,2009-01-23,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeDeterminedDate-2009-01-23,SampleAttributeDeterminedDate-2009-01-23,http://rs.tdwg.org/dwc/terms/version/,2009-01-23,deprecated,,,,SampleAttributeDeterminedDate,http://rs.tdwg.org/dwc/terms/,2009-01-23,2009-04-29,true,,,,Sample Attribute Determined Date,The date on which the the measurement or characteristic of the sample was made.,"Date may be used to express temporal information at any level of granularity. Recommended best practice is to use an encoding scheme, such as the W3CDTF profile of ISO 8601 [W3CDTF].",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeDeterminedDate-2009-01-23,2009-01-23,2009-01-23,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeRemarks-2008-11-19,SampleAttributeRemarks-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SampleAttributeRemarks,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample Attribute Remarks,Comments or notes accompanying the measurement or characteristic of the sample.,"Example: ""tip of tail missing""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeRemarks-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeUnit-2008-11-19,SampleAttributeUnit-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SampleAttributeUnit,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample Attribute Unit,The units for the value of the measurement or characteristic of the sample. Recommended best practice is to use International System of Units (SI) units.,"Example: ""mm""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeUnit-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleAttributeValue-2008-11-19,SampleAttributeValue-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SampleAttributeValue,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample Attribute Value,The value of the measurement or characteristic of the sample.,"Example: ""45""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SampleAttributeValue-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SampleRemarks-2009-01-18,SampleRemarks-2009-01-18,http://rs.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,http://rs.tdwg.org/dwc/dwcore/version/Remarks-2007-04-17,,,SampleRemarks,http://rs.tdwg.org/dwc/terms/,2009-01-18,2009-04-29,true,http://rs.tdwg.org/dwc/dwcore/Remarks,,,Sample Remarks,Comments or notes about the sample or record.,"Example: ""found dead on road""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Notes,http://rs.tdwg.org/dwc/terms/Sample,,http://rs.tdwg.org/dwc/terms/SampleRemarks-2009-01-18,2008-11-19,2009-01-18,superseded,http://rs.tdwg.org/dwc/dwcore/Remarks-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2014-12-23,sampleSizeUnit-2014-12-23,http://rs.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,sampleSizeUnit,http://rs.tdwg.org/dwc/terms/,2014-12-23,2014-12-23,,,,,Sample Size Unit,"The unit of measurement of the size (time duration, length, area, or volume) of a sample in a sampling event.","A sampleSizeUnit must have a corresponding sampleSizeValue, e.g., ""5"" for sampleSizeValue with ""metre"" for sampleSizeUnit. Examples: ""minute"", ""hour"", ""day"", ""metre"", ""square metre"", ""cubic metre"". Recommended best practice is to use a controlled vocabulary such as the Ontology of Units of Measure http://www.wurvoc.org/vocabularies/om-1.8/ of SI units, derived units, or other non-SI units accepted for use within the SI (e.g., minute, hour, day, litre).",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,http://rs.tdwg.org/dwc/terms/sampleSizeUnit-2014-12-23,2014-11-07,2015-03-19,recommended,,,
http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2014-12-23,sampleSizeValue-2014-12-23,http://rs.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,sampleSizeValue,http://rs.tdwg.org/dwc/terms/,2014-12-23,2014-12-23,,,,,Sample Size Value,"A numeric value for a measurement of the size (time duration, length, area, or volume) of a sample in a sampling event.","A sampleSizeValue must have a corresponding sampleSizeUnit. Example: ""5"" for sampleSizeValue with ""metre"" for sampleSizeUnit.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,http://rs.tdwg.org/dwc/terms/sampleSizeValue-2014-12-23,2014-11-07,2015-03-19,recommended,,,
http://rs.tdwg.org/dwc/terms/version/SamplingAttributeID-2008-11-19,SamplingAttributeID-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SamplingAttributeID,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sample Attribute ID,An identifier for the sampling attribute. May be a global unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,not in ABCD,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SamplingAttributeID-2008-11-19,2008-11-19,2008-11-19,superseded,,,
http://rs.tdwg.org/dwc/terms/version/SamplingAttributeType-2008-11-19,SamplingAttributeType-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,http://rs.tdwg.org/dwc/terms/version/EventAttributeType-2008-11-19,http://rs.tdwg.org/dwc/terms/version/SampleAttributeType-2008-11-19,,SamplingAttributeType,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,http://rs.tdwg.org/dwc/terms/EventAttributeType,http://rs.tdwg.org/dwc/terms/SampleAttributeType,,Sample Attribute Type,The nature of the measurement or characteristic of the sample. Recommended best practice is to use a controlled vocabulary.,"Example: ""tail length""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,http://rs.tdwg.org/dwc/terms/SampleAttribute,,http://rs.tdwg.org/dwc/terms/SamplingAttributeType-2008-11-19,2008-11-19,2008-11-19,superseded,http://rs.tdwg.org/dwc/terms/EventAttributeType-2008-11-19,http://rs.tdwg.org/dwc/terms/SampleAttributeType-2008-11-19,
http://rs.tdwg.org/dwc/terms/version/samplingEffort-2009-08-24,samplingEffort-2009-08-24,http://rs.tdwg.org/dwc/terms/version/,2009-08-24,recommended,,,,samplingEffort,http://rs.tdwg.org/dwc/terms/,2009-08-24,2009-08-24,,,,,Sampling Effort,The amount of effort expended during an Event.,"Examples: ""40 trap-nights"", ""10 observer-hours; 10 km by foot; 30 km by car""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,http://rs.tdwg.org/dwc/terms/samplingEffort-2009-08-24,2009-08-24,2009-08-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/SamplingEvent-2008-11-19,SamplingEvent-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,SamplingEvent,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-29,true,,,,Sampling Event,Container class for information about the conditions and methods of acquisition of samples.,,http://www.w3.org/2000/01/rdf-schema#Class,,DataSets/DataSet/Units/Unit/Gathering,,,http://rs.tdwg.org/dwc/terms/SamplingEvent-2008-11-19,2008-11-19,2008-11-19,superseded,,,
