identifier,context,text
hasOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasOrganisationalUnit,Has Organisational Unit
hasOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasOrganisationalUnit,This property refers to one or more related instances of the OrganisationalUnit class.
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasPersonRole,Has Person Role
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasPersonRole,This property refers to one or more related instances of the PersonRole class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasResourceRelationship,Has Resource Relationship
hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasResourceRelationship,This property refers to one or more related instances of the ResourceRelationship class.
hasStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasStorageLocation,Has Storage Location
hasStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasStorageLocation,This property refers to one or more related instances of the StorageLocation class.
hasTaxon:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Has Taxon (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasTaxon,Has Taxon
hasTaxon:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Has Taxon (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasTaxon,This property refers to one or more related instances of the Taxon class.
isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection,Is Current Collection
isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection,A flag to indicate whether the collection still exists as a single entity.
isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection,Use this to indicate if the record describes the entirety of a known historical collection. If only part of the collection is present the value is 'false'.
isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes,Is Known To Contain Types
isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes,Flag property to indicate that the collection is known to include type specimens.
isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes,`true` - this collection contains types; `false` - this collections does not contain types
material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material,Material
material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples,Examples for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material,"`Biological body`, `Organism material (cp. objectType = `Organism product`)`, `Viable cells`, `Protein`, `RNA`, `DNA`, etc."
material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material,"Material denotes the raw substance(s) from which the object is formed, in whole or in part."
material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material,"This definition maps roughly to the concept of E57 'material' from the CIDOC CRM: https://cidoc-crm.org/Entity/E57-Material/version-7.1.1. The object, or artefact could contain biological parts, for example jewellery made of amber with insects in, or cloaks made of bird feathers. It should not be used for taxonomic identifications."
objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType,Object Type
objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples,Examples for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType,"if baseTypeOfObjectGroup = `MaterialEntity`: `Specimen`, `Tissue`, `Culture`, `HTS Library`, `Lysate`, `Environmental sample`, `Extracted/Preserved DNA/RNA`, `Microscope slide`, `Spore print`, `Macrofossil`, `Mesofossil`, `Microfossil`, `Oversized fossil`; if typeOfObjectGroup = `Non-biological`: `Macro-object`, `Micro-object`, `Oversized object`, `Cut/polished gemstone`, `Core`, `Fluid`, `Hazardous material/object`, `Mixed`; if baseTypeOfObjectGroup = `InformationArtefact`: `Text`, `Audio`, `Visual`"
objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType,High-level terms for the classification of curated objects.
objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage,Usage for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType,A more generic classification of items in the collection than described in preparationType.
objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType,"Hands-on, practical attributes classifying the stored curated objects. You will expect to find these kinds and types of objects when you go to and access their storage location. This should not be used for classifying objects by taxon. The best way to do that is to use the Taxon class (formal taxonomy and vernacular names) or ObjectClassification class (informal classification)."
period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period,Period
period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period,Used to describe prehistoric or historic periods.
period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage,Usage for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period,Used to describe the prehistoric or historic period from which objects in the collection originated.
period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period,"Often used to describe prehistoric or historic periods, but also geopolitical units and activities of settlements are regarded as special cases of Period. However, there are no assumptions about the scale of the associated phenomena. In particular all events are seen as synthetic processes consisting of coherent phenomena. This property maps to the Period class of the CIDOC-CRM conceptual reference model (http://www.cidoc-crm.org/Entity/e4-period/version-7.1.1)."
preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType,Preparation Type
preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples,Examples for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType,"if objectType = `Specimen` or `Part of entity`: `Bones`, `Eggs`, `Pollen`, `Muscle`, `Leaf`, `Blood`, `Skins`, `Shells`, `Wood`, ... ; if typeOfObjectGroup = `human-made`: `Bowl`, `Textile`, ...; if typeOfObjectGroup = `digital`: `txt`, `jpg`, `mp4`, ...; etc"
preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType,A term used to classify or describe an object that indicates the actions that have been taken upon it and/or the processes it has been put through to prepare it for scientific use or study.
preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage,Usage for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType,A more specific classification of items in the collection than described in objectType.
preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType,"These attributes commonly identify the parts or states that are the outcome of the preparation process, which produced the curated object. This can be the same as PreservationMethod (e.g. Bone), but is not always. For cultural collections terms such as 'bowl', 'textile' are appropriate at this level. This should not be used for classifying objects by taxon. The best way to do that is to use the Taxon class (formal taxonomy and vernacular names) or ObjectClassification class (informal classification)."
preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod,Preservation Method
preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples,Examples for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod,"`dried`, `dried_pressed`, `dried_pinned`, `Dried assemblage`, `Dried - not assembled`, `Dry preserved`, `papered/packaged`, `slide box`, `Skeletonized`, `Tanned`, `mounted`, `Slide mount`, `Embedded`, `gum_arabic`, `Blood sampling cards (biomedical)`, `Fluid preserved`, `Alcohol, formaledhyde`, `glycerin`, `EDTA`, `frozen / cryopreserved`, `Cryopreserved / frozen - 80C`, `refrigerated`, `freeze_dried`, `Surface coating`, `SEM stub`, `Stasis`, `cell culture`, `axenic culture`, `viable cells`, `Controlled atmosphere`, `Climate controlled conditions`, `Non climate controlled conditions`, `no_treatment`, etc."
preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod,"A term used to classify or describe an object that indicates the primary or most recent action, measure or process that has been used in order to preserve the objects in the collection for long-term storage."
preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage,Usage for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod,For the purposes of a collection description preservationType should be used to describe the larger collection
preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod,Preservation method generally describes the final storage state. Not intended to be used as the fossilization method. Use preservationMode for that. This field is intended to be use where a collection has a single or prominent preservationMethod. We recommend the Arctos PART_PRESERVATION vocabulary (https://arctos.database.museum/info/ctDocumentation.cfm?table=CTPART_PRESERVATION). For herbarium sheets use 'dried_pressed'. If an alcohol collection uses mixed percentages use 'alcohol'.
preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode,Preservation Mode
preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode,"The means by which a palaeontological specimen was preserved or created e.g. body, cast, mold, trace fossil, soft parts mineralised etc."
preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage,Usage for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode,Use to describe the preservation mode of a collection as a whole (e.g. Amber collection).
preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode,This property should be only used in association with ObjectGroups that contain paleontological material. It is aligned with the concept of preservationMode in ABCD(EFG) (https://efg.geocase.eu/documentation/html/efg.html#element_PreservationMode_Link03032878).
typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label,Label for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup,Type Of Object Group
typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples,Examples for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup,"if baseTypeOfObjectGroup = `MaterialEntity`: `Living`, `Preserved`, `Fossilized`, `Non-biological`, `Human-made`; if baseTypeOfObjectGroup = `InformationArtefact`: `Digital`, `Physical`"
typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition,Definition for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup,Additional information that describes the object(s) in the collection.
typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes,Notes for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup,"High-level information that enables the finding of the group and/or its object(s) in searches by users on the web using attributes commonly of interest. Recommended best practice is to use a controlled vocabulary. Terms such as soil, pollen, faeces, muscle, genomic DNA are currently put in preparationType."
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress,Has Address
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress,This property refers to one or more related instances of the Address class.
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail,Has Contact Detail
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail,This property refers to one or more related instances of the ContactDetail class.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,Has Measurement Or Fact
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,This property refers to one or more related instances of the MeasurementOrFact class.
hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit,Has Parent Organisational Unit
hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit,This property refers to one or more related parent instances of the OrganisationalUnit class.
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasPersonRole,Has Person Role
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasPersonRole,This property refers to one or more related instances of the PersonRole class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName,Organisational Unit Name
organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName,An official name of the organisational unit in the local language.
organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:notes,Notes for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName,"Repeatable where there are more than one official local language required for example Belgian Institutions where an official name exists in French, Dutch, German and English. See 'A Collection of Crosswalks from Fifteen Research Data Schemas to Schema.org' (https://www.rd-alliance.org/group/research-metadata-schemas-wg/outcomes/collection-crosswalks-fifteen-research-data-schemas) from RDA for crosswalks for properties with the function of Name, Title, etc. Take into account the note at the class level (Class:OrganisationalUnit) about associating an identifier in addition to a name with the organisational unit."
organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label,Label for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType,Organisational Unit Type
organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:examples,Examples for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType,"`Department` (A group of people recognised by an organization as forming a cohesive group referred to by the organization as a department), `Division` (A group of people recognised by an organization as forming a cohesive group referred to by the organization as a division)"
organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition,Definition for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType,The type or level of organisational unit within a hierarchy responsible for the management of the collection being described.
organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:notes,Notes for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType,Example vocabulary list: https://vocab.org/aiiso/ . This property is likely related to the W3C class org:Role (https://www.w3.org/TR/2014/REC-vocab-org-20140116/#class-role).
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/Person:label,Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasAddress,Has Address
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition,Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasAddress,This property refers to one or more related instances of the Address class.
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/Person:label,Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasContactDetail,Has Contact Detail
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition,Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasContactDetail,This property refers to one or more related instances of the ContactDetail class.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Person:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Person:label,Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,Has Measurement Or Fact
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition,Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,This property refers to one or more related instances of the MeasurementOrFact class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Person:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasAddress,Has Address
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasAddress,This property refers to one or more related instances of the Address class.
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasContactDetail,Has Contact Detail
hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasContactDetail,This property refers to one or more related instances of the ContactDetail class.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
